player,tourney,date,elo,surface,year,month,day
Boris Becker,Doha,1996.01.01,1536.5461056320642,Hard,1996,1.0,1.0
Boris Becker,Australian Open,1996.01.15,1610.8057117991336,Hard,1996,1.0,15.0
Boris Becker,Antwerp,1996.02.19,1597.094474350803,Carpet,1996,2.0,19.0
Boris Becker,Milan,1996.02.26,1560.3418539222748,Carpet,1996,2.0,26.0
Boris Becker,ATP Masters 1000 Indian Wells,1996.03.11,1526.165376962648,Hard,1996,3.0,11.0
Boris Becker,ATP Masters 1000 Monte Carlo,1996.04.22,1502.0708021411588,Clay,1996,4.0,22.0
Boris Becker,Munich,1996.04.29,1483.066144051178,Clay,1996,4.0,29.0
Boris Becker,ATP Masters 1000 Hamburg,1996.05.06,1451.6593705233624,Clay,1996,5.0,6.0
Boris Becker,World Team Cup,1996.05.20,1421.7120985180263,Clay,1996,5.0,20.0
Boris Becker,London - Queen's Club,1996.06.10,1487.4047843649832,Grass,1996,6.0,10.0
Boris Becker,Wimbledon,1996.06.24,1461.7020689537162,Grass,1996,6.0,24.0
Boris Becker,Bucharest,1996.09.09,1427.1009789506195,Clay,1996,9.0,9.0
Boris Becker,Basel,1996.09.23,1410.270911624613,Hard,1996,9.0,23.0
Boris Becker,Vienna,1996.10.07,1488.1423867461087,Carpet,1996,10.0,7.0
Boris Becker,Ostrava,1996.10.14,1457.8904031137452,Carpet,1996,10.0,14.0
Boris Becker,ATP Masters 1000 Stuttgart,1996.10.21,1552.610353635359,Carpet,1996,10.0,21.0
Boris Becker,ATP Masters 1000 Paris,1996.10.28,1519.367179765905,Carpet,1996,10.0,28.0
Boris Becker,ATP Tour World Championship,1996.11.19,1538.4175003447672,Carpet,1996,11.0,19.0
Boris Becker,Grand Slam Cup,1996.12.03,1578.660977117678,Carpet,1996,12.0,3.0
Boris Becker,Australian Open,1997.01.13,1546.9693768677655,Hard,1997,1.0,13.0
Boris Becker,Dubai,1997.02.10,1537.5663704974274,Hard,1997,2.0,10.0
Boris Becker,Tokyo,1997.04.14,1506.1902675232254,Hard,1997,4.0,14.0
Boris Becker,ATP Masters 1000 Monte Carlo,1997.04.21,1471.6974119739905,Clay,1997,4.0,21.0
Boris Becker,ATP Masters 1000 Hamburg,1997.05.05,1446.9315367676531,Clay,1997,5.0,5.0
Boris Becker,ATP Masters 1000 Rome,1997.05.12,1450.0351864842773,Clay,1997,5.0,12.0
Boris Becker,Halle,1997.06.09,1450.8483929089239,Grass,1997,6.0,9.0
Boris Becker,Wimbledon,1997.06.23,1466.2906531093802,Grass,1997,6.0,23.0
Boris Becker,Stuttgart Outdoor,1997.07.14,1451.1427371086686,Clay,1997,7.0,14.0
Boris Becker,Grand Slam Cup,1997.09.23,1430.07017663981,Carpet,1997,9.0,23.0
Boris Becker,ATP Masters 1000 Stuttgart,1997.10.20,1417.4878149433189,Carpet,1997,10.0,20.0
Boris Becker,ATP Masters 1000 Paris,1997.10.27,1417.6473912195206,Carpet,1997,10.0,27.0
Boris Becker,Stockholm,1997.11.03,1399.718626926809,Hard,1997,11.0,3.0
Boris Becker,Split,1998.02.02,1381.0924201405971,Carpet,1998,2.0,2.0
Boris Becker,Dubai,1998.02.09,1378.17889557289,Hard,1998,2.0,9.0
Boris Becker,Chennai,1998.04.06,1347.4848826576945,Hard,1998,4.0,6.0
Boris Becker,ATP Masters 1000 Monte Carlo,1998.04.20,1393.4503222898968,Clay,1998,4.0,20.0
Boris Becker,ATP Masters 1000 Hamburg,1998.05.04,1372.8663674697584,Clay,1998,5.0,4.0
Boris Becker,Halle,1998.06.08,1342.1662746187974,Grass,1998,6.0,8.0
Boris Becker,Gstaad,1998.07.06,1399.5098551062201,Clay,1998,7.0,6.0
Boris Becker,Stuttgart Outdoor,1998.07.20,1430.2796467753915,Clay,1998,7.0,20.0
Boris Becker,Basel,1998.10.05,1405.3219258207653,Carpet,1998,10.0,5.0
Boris Becker,ATP Masters 1000 Stuttgart,1998.10.26,1406.7036818126935,Hard,1998,10.0,26.0
Boris Becker,ATP Masters 1000 Paris,1998.11.02,1375.3896323677245,Carpet,1998,11.0,2.0
Boris Becker,Dubai,1999.02.08,1353.283780090725,Hard,1999,2.0,8.0
Boris Becker,ATP Masters 1000 Miami,1999.03.15,1339.172916434767,Hard,1999,3.0,15.0
Boris Becker,Hong Kong,1999.04.05,1363.0900592239698,Hard,1999,4.0,5.0
Boris Becker,ATP Masters 1000 Monte Carlo,1999.04.19,1359.3911515403431,Clay,1999,4.0,19.0
Boris Becker,Munich,1999.04.26,1336.4703601446645,Clay,1999,4.0,26.0
Boris Becker,London - Queen's Club,1999.06.07,1320.1370418872114,Grass,1999,6.0,7.0
Boris Becker,Wimbledon,1999.06.21,1358.8379835131952,Grass,1999,6.0,21.0
Pete Sampras,Philadelphia,1988.02.22,987.2436454522307,Carpet,1988,2.0,22.0
Pete Sampras,Indian Wells,1988.02.29,1049.7283563748988,Hard,1988,2.0,29.0
Pete Sampras,Forest Hills,1988.05.02,1042.531137289249,Clay,1988,5.0,2.0
Pete Sampras,Schenectady,1988.07.18,1089.7474488938085,Hard,1988,7.0,18.0
Pete Sampras,Cincinnati,1988.08.15,1082.643673813791,Hard,1988,8.0,15.0
Pete Sampras,Rye Brook,1988.08.22,1092.546501172269,Hard,1988,8.0,22.0
Pete Sampras,US Open,1988.08.29,1075.5714770889454,Hard,1988,8.0,29.0
Pete Sampras,Los Angeles,1988.09.19,1079.9329513618025,Hard,1988,9.0,19.0
Pete Sampras,Scottsdale,1988.10.03,1094.8970736945896,Hard,1988,10.0,3.0
Pete Sampras,Detroit,1988.11.14,1124.3843118222694,Carpet,1988,11.0,14.0
Pete Sampras,Adelaide,1989.01.02,1144.5414069341764,Hard,1989,1.0,2.0
Pete Sampras,Australian Open,1989.01.16,1125.792650091792,Hard,1989,1.0,16.0
Pete Sampras,Philadelphia,1989.02.20,1134.4332763839275,Carpet,1989,2.0,20.0
Pete Sampras,Indian Wells,1989.03.13,1189.220135510141,Hard,1989,3.0,13.0
Pete Sampras,Key Biscayne,1989.03.20,1173.1280896549206,Hard,1989,3.0,20.0
Pete Sampras,Forest Hills,1989.05.01,1158.3623326235115,Clay,1989,5.0,1.0
Pete Sampras,Rome,1989.05.15,1173.5204590036071,Clay,1989,5.0,15.0
Pete Sampras,Roland Garros,1989.05.29,1176.463374616785,Clay,1989,5.0,29.0
Pete Sampras,London - Queen's Club,1989.06.12,1202.0264242526425,Grass,1989,6.0,12.0
Pete Sampras,Wimbledon,1989.06.26,1170.9123998714329,Grass,1989,6.0,26.0
Pete Sampras,Stratton Mountain,1989.07.31,1165.2113534264413,Hard,1989,7.0,31.0
Pete Sampras,Indianapolis,1989.08.07,1198.7340520428259,Hard,1989,8.0,7.0
Pete Sampras,Cincinnati,1989.08.14,1221.4134752196085,Hard,1989,8.0,14.0
Pete Sampras,US Open,1989.08.28,1275.006444539692,Hard,1989,8.0,28.0
Pete Sampras,Los Angeles,1989.09.18,1263.6524415577694,Hard,1989,9.0,18.0
Pete Sampras,San Francisco,1989.09.25,1247.9414947334415,Carpet,1989,9.0,25.0
Pete Sampras,Frankfurt,1989.10.23,1219.1195425518092,Carpet,1989,10.0,23.0
Pete Sampras,Stockholm,1989.11.06,1196.489719590689,Carpet,1989,11.0,6.0
Pete Sampras,Sydney Outdoor,1990.01.08,1231.9912451756406,Hard,1990,1.0,8.0
Pete Sampras,Australian Open,1990.01.15,1275.3972780523825,Hard,1990,1.0,15.0
Pete Sampras,Milan,1990.02.05,1317.2069600525058,Carpet,1990,2.0,5.0
Pete Sampras,Toronto Indoor,1990.02.12,1287.4748264642353,Carpet,1990,2.0,12.0
Pete Sampras,Philadelphia,1990.02.19,1393.7267178127545,Carpet,1990,2.0,19.0
Pete Sampras,ATP Masters 1000 Indian Wells,1990.03.05,1379.041647646886,Hard,1990,3.0,5.0
Pete Sampras,ATP Masters 1000 Miami,1990.03.16,1395.9668919435992,Hard,1990,3.0,16.0
Pete Sampras,Munich,1990.04.30,1374.8615502461914,Clay,1990,4.0,30.0
Pete Sampras,London - Queen's Club,1990.06.11,1354.1040135015908,Grass,1990,6.0,11.0
Pete Sampras,Manchester,1990.06.18,1403.987925600436,Grass,1990,6.0,18.0
Pete Sampras,Wimbledon,1990.06.25,1378.7074262741232,Grass,1990,6.0,25.0
Pete Sampras,ATP Masters 1000 Canada,1990.07.23,1401.6707716224719,Hard,1990,7.0,23.0
Pete Sampras,Los Angeles,1990.07.30,1415.5942354754388,Hard,1990,7.0,30.0
Pete Sampras,ATP Masters 1000 Cincinnati,1990.08.06,1416.7671636469863,Hard,1990,8.0,6.0
Pete Sampras,Indianapolis,1990.08.13,1410.7236956827487,Hard,1990,8.0,13.0
Pete Sampras,Long Island,1990.08.20,1396.2518031299262,Hard,1990,8.0,20.0
Pete Sampras,US Open,1990.08.27,1530.5782054741287,Hard,1990,8.0,27.0
Pete Sampras,ATP Masters 1000 Stockholm,1990.10.22,1536.7764247583773,Carpet,1990,10.0,22.0
Pete Sampras,ATP Masters 1000 Paris,1990.10.29,1503.7752514605454,Carpet,1990,10.0,29.0
Pete Sampras,Wembley,1990.11.05,1470.4960935840045,Carpet,1990,11.0,5.0
Pete Sampras,ATP Tour World Championship,1990.11.12,1460.3367264966448,Carpet,1990,11.0,12.0
Pete Sampras,Grand Slam Cup,1990.12.11,1529.8753002856865,Carpet,1990,12.0,11.0
Pete Sampras,Philadelphia,1991.02.11,1541.4621586162548,Carpet,1991,2.0,11.0
Pete Sampras,ATP Masters 1000 Miami,1991.03.15,1503.391503757665,Hard,1991,3.0,15.0
Pete Sampras,Orlando,1991.04.01,1488.3852853085732,Hard,1991,4.0,1.0
Pete Sampras,ATP Masters 1000 Hamburg,1991.05.06,1468.6582285675454,Clay,1991,5.0,6.0
Pete Sampras,ATP Masters 1000 Rome,1991.05.13,1439.1762570987796,Clay,1991,5.0,13.0
Pete Sampras,Roland Garros,1991.05.27,1413.8613616501693,Clay,1991,5.0,27.0
Pete Sampras,London - Queen's Club,1991.06.10,1377.645659536142,Grass,1991,6.0,10.0
Pete Sampras,Manchester,1991.06.17,1401.1778621925714,Grass,1991,6.0,17.0
Pete Sampras,Wimbledon,1991.06.24,1375.6404130365531,Grass,1991,6.0,24.0
Pete Sampras,ATP Masters 1000 Canada,1991.07.22,1346.2000866940532,Hard,1991,7.0,22.0
Pete Sampras,Los Angeles,1991.07.29,1405.8660354847198,Hard,1991,7.0,29.0
Pete Sampras,ATP Masters 1000 Cincinnati,1991.08.05,1464.3383565664526,Hard,1991,8.0,5.0
Pete Sampras,Indianapolis,1991.08.12,1535.5797713872525,Hard,1991,8.0,12.0
Pete Sampras,US Open,1991.08.26,1543.2728519242596,Hard,1991,8.0,26.0
Pete Sampras,Sydney Indoor,1991.09.30,1532.852028482461,Hard,1991,9.0,30.0
Pete Sampras,Lyon,1991.10.14,1565.4158038284713,Carpet,1991,10.0,14.0
Pete Sampras,ATP Masters 1000 Stockholm,1991.10.21,1549.2790290381588,Carpet,1991,10.0,21.0
Pete Sampras,ATP Masters 1000 Paris,1991.10.28,1568.3864959832715,Carpet,1991,10.0,28.0
Pete Sampras,ATP Tour World Championship,1991.11.12,1578.9614970862203,Carpet,1991,11.0,12.0
Pete Sampras,Philadelphia,1992.02.17,1644.897257859507,Carpet,1992,2.0,17.0
Pete Sampras,ATP Masters 1000 Indian Wells,1992.03.02,1613.5025515811046,Hard,1992,3.0,2.0
Pete Sampras,ATP Masters 1000 Miami,1992.03.13,1605.2333038469562,Hard,1992,3.0,13.0
Pete Sampras,Nice,1992.04.13,1579.0512193469594,Clay,1992,4.0,13.0
Pete Sampras,ATP Masters 1000 Monte Carlo,1992.04.20,1545.7751211713824,Clay,1992,4.0,20.0
Pete Sampras,Atlanta,1992.04.27,1535.4886683623608,Clay,1992,4.0,27.0
Pete Sampras,ATP Masters 1000 Rome,1992.05.11,1520.8122670933767,Clay,1992,5.0,11.0
Pete Sampras,World Team Cup,1992.05.18,1477.3001844309622,Clay,1992,5.0,18.0
Pete Sampras,Roland Garros,1992.05.25,1483.649158324015,Clay,1992,5.0,25.0
Pete Sampras,London - Queen's Club,1992.06.08,1467.7547235080951,Grass,1992,6.0,8.0
Pete Sampras,Wimbledon,1992.06.22,1502.2665745213571,Grass,1992,6.0,22.0
Pete Sampras,Kitzbuhel,1992.07.20,1538.8237535134626,Clay,1992,7.0,20.0
Pete Sampras,Barcelona Olympics,1992.07.27,1523.2497143387768,Clay,1992,7.0,27.0
Pete Sampras,ATP Masters 1000 Cincinnati,1992.08.10,1579.3982046322933,Hard,1992,8.0,10.0
Pete Sampras,Indianapolis,1992.08.17,1620.6724989865243,Hard,1992,8.0,17.0
Pete Sampras,US Open,1992.08.31,1636.5569890811935,Hard,1992,8.0,31.0
Pete Sampras,Lyon,1992.10.19,1662.7432368429252,Carpet,1992,10.0,19.0
Pete Sampras,ATP Masters 1000 Stockholm,1992.10.26,1653.0314815861277,Carpet,1992,10.0,26.0
Pete Sampras,ATP Masters 1000 Paris,1992.11.02,1616.6179285127814,Carpet,1992,11.0,2.0
Pete Sampras,ATP Tour World Championship,1992.11.16,1637.0078702432136,Carpet,1992,11.0,16.0
Pete Sampras,Grand Slam Cup,1992.12.08,1617.7720383773872,Carpet,1992,12.0,8.0
Pete Sampras,Sydney Outdoor,1993.01.11,1647.250248888307,Hard,1993,1.0,11.0
Pete Sampras,Australian Open,1993.01.18,1641.3645738033065,Hard,1993,1.0,18.0
Pete Sampras,Philadelphia,1993.02.15,1620.8907324620975,Hard,1993,2.0,15.0
Pete Sampras,ATP Masters 1000 Indian Wells,1993.03.01,1593.4973512575866,Hard,1993,3.0,1.0
Pete Sampras,ATP Masters 1000 Miami,1993.03.12,1645.4815345162378,Hard,1993,3.0,12.0
Pete Sampras,Tokyo Outdoor,1993.04.05,1669.1472258738754,Hard,1993,4.0,5.0
Pete Sampras,Hong Kong,1993.04.12,1698.4089749690881,Hard,1993,4.0,12.0
Pete Sampras,Atlanta,1993.04.26,1664.6009378407646,Clay,1993,4.0,26.0
Pete Sampras,ATP Masters 1000 Rome,1993.05.10,1645.7316423667705,Clay,1993,5.0,10.0
Pete Sampras,World Team Cup,1993.05.17,1631.1470037253855,Clay,1993,5.0,17.0
Pete Sampras,Roland Garros,1993.05.24,1638.5051483579316,Clay,1993,5.0,24.0
Pete Sampras,London - Queen's Club,1993.06.07,1601.8628682756814,Grass,1993,6.0,7.0
Pete Sampras,Wimbledon,1993.06.21,1659.407441545625,Grass,1993,6.0,21.0
Pete Sampras,ATP Masters 1000 Canada,1993.07.26,1624.6879761910138,Hard,1993,7.0,26.0
Pete Sampras,Los Angeles,1993.08.02,1603.2302398086836,Hard,1993,8.0,2.0
Pete Sampras,ATP Masters 1000 Cincinnati,1993.08.09,1592.5028777187522,Hard,1993,8.0,9.0
Pete Sampras,Indianapolis,1993.08.16,1560.024688802602,Hard,1993,8.0,16.0
Pete Sampras,US Open,1993.08.30,1620.3995544891736,Hard,1993,8.0,30.0
Pete Sampras,Lyon,1993.10.18,1640.8304639824175,Carpet,1993,10.0,18.0
Pete Sampras,ATP Masters 1000 Stockholm,1993.10.25,1607.028928804927,Carpet,1993,10.0,25.0
Pete Sampras,ATP Masters 1000 Paris,1993.11.01,1596.4136733617536,Carpet,1993,11.0,1.0
Pete Sampras,Antwerp,1993.11.08,1632.73754120115,Carpet,1993,11.0,8.0
Pete Sampras,ATP Tour World Championship,1993.11.15,1654.137862413732,Carpet,1993,11.0,15.0
Pete Sampras,Grand Slam Cup,1993.12.07,1644.2627393637313,Carpet,1993,12.0,7.0
Pete Sampras,Doha,1994.01.03,1605.0737019333428,Hard,1994,1.0,3.0
Pete Sampras,Sydney Outdoor,1994.01.10,1639.5697114710285,Hard,1994,1.0,10.0
Pete Sampras,Australian Open,1994.01.17,1686.0485819763526,Hard,1994,1.0,17.0
Pete Sampras,Philadelphia,1994.02.14,1647.5020127079983,Carpet,1994,2.0,14.0
Pete Sampras,ATP Masters 1000 Indian Wells,1994.02.28,1692.0543878863086,Hard,1994,2.0,28.0
Pete Sampras,ATP Masters 1000 Miami,1994.03.07,1728.8067618616299,Hard,1994,3.0,7.0
Pete Sampras,Osaka,1994.03.28,1744.2021003967127,Hard,1994,3.0,28.0
Pete Sampras,Tokyo Outdoor,1994.04.04,1760.0034427244227,Hard,1994,4.0,4.0
Pete Sampras,ATP Masters 1000 Rome,1994.05.09,1779.8757835669242,Clay,1994,5.0,9.0
Pete Sampras,World Team Cup,1994.05.16,1752.0089360474383,Clay,1994,5.0,16.0
Pete Sampras,Roland Garros,1994.05.23,1725.944020956475,Clay,1994,5.0,23.0
Pete Sampras,London - Queen's Club,1994.06.06,1700.3960291709632,Grass,1994,6.0,6.0
Pete Sampras,Wimbledon,1994.06.20,1736.874239690669,Grass,1994,6.0,20.0
Pete Sampras,US Open,1994.08.29,1703.02389159986,Hard,1994,8.0,29.0
Pete Sampras,ATP Masters 1000 Stockholm,1994.10.24,1686.2772946282746,Carpet,1994,10.0,24.0
Pete Sampras,ATP Masters 1000 Paris,1994.10.31,1673.9739513714194,Carpet,1994,10.0,31.0
Pete Sampras,Antwerp,1994.11.07,1695.5210957635863,Carpet,1994,11.0,7.0
Pete Sampras,ATP Tour World Championship,1994.11.15,1668.4954904915805,Carpet,1994,11.0,15.0
Pete Sampras,Grand Slam Cup,1994.12.06,1708.3148329136761,Carpet,1994,12.0,6.0
Pete Sampras,Australian Open,1995.01.16,1716.6742391537298,Hard,1995,1.0,16.0
Pete Sampras,Philadelphia,1995.02.20,1681.1904889588034,Carpet,1995,2.0,20.0
Pete Sampras,ATP Masters 1000 Indian Wells,1995.03.06,1725.528142035232,Hard,1995,3.0,6.0
Pete Sampras,ATP Masters 1000 Miami,1995.03.13,1718.3608949969587,Hard,1995,3.0,13.0
Pete Sampras,Barcelona,1995.04.10,1679.625995857119,Clay,1995,4.0,10.0
Pete Sampras,ATP Masters 1000 Monte Carlo,1995.04.24,1644.265811953151,Clay,1995,4.0,24.0
Pete Sampras,ATP Masters 1000 Hamburg,1995.05.08,1627.6698364291904,Clay,1995,5.0,8.0
Pete Sampras,ATP Masters 1000 Rome,1995.05.15,1590.380676952182,Clay,1995,5.0,15.0
Pete Sampras,Roland Garros,1995.05.29,1555.8694096391018,Clay,1995,5.0,29.0
Pete Sampras,London - Queen's Club,1995.06.12,1580.3911689495237,Grass,1995,6.0,12.0
Pete Sampras,Wimbledon,1995.06.26,1632.4105345830687,Grass,1995,6.0,26.0
Pete Sampras,ATP Masters 1000 Canada,1995.07.24,1638.567068885048,Hard,1995,7.0,24.0
Pete Sampras,ATP Masters 1000 Cincinnati,1995.08.07,1623.638100944519,Hard,1995,8.0,7.0
Pete Sampras,Indianapolis,1995.08.14,1603.281040064063,Hard,1995,8.0,14.0
Pete Sampras,US Open,1995.08.28,1666.8743261231346,Hard,1995,8.0,28.0
Pete Sampras,Lyon,1995.10.16,1644.5880943245772,Carpet,1995,10.0,16.0
Pete Sampras,ATP Masters 1000 Essen,1995.10.23,1642.9335238710835,Carpet,1995,10.0,23.0
Pete Sampras,ATP Masters 1000 Paris,1995.10.30,1687.8538208203686,Carpet,1995,10.0,30.0
Pete Sampras,ATP Tour World Championship,1995.11.14,1646.5641176206027,Carpet,1995,11.0,14.0
Pete Sampras,Grand Slam Cup,1995.12.05,1615.8462023193988,Carpet,1995,12.0,5.0
Pete Sampras,Australian Open,1996.01.15,1586.4822220640815,Hard,1996,1.0,15.0
Pete Sampras,San Jose,1996.02.12,1624.1265969535614,Hard,1996,2.0,12.0
Pete Sampras,Rotterdam,1996.03.04,1594.4469925543772,Carpet,1996,3.0,4.0
Pete Sampras,ATP Masters 1000 Indian Wells,1996.03.11,1565.7391244381365,Hard,1996,3.0,11.0
Pete Sampras,ATP Masters 1000 Miami,1996.03.18,1576.4678048960868,Hard,1996,3.0,18.0
Pete Sampras,Hong Kong,1996.04.08,1617.5799148503327,Hard,1996,4.0,8.0
Pete Sampras,Tokyo,1996.04.15,1642.6695289794159,Hard,1996,4.0,15.0
Pete Sampras,World Team Cup,1996.05.20,1576.2301905234906,Clay,1996,5.0,20.0
Pete Sampras,Roland Garros,1996.05.27,1592.0965996554353,Clay,1996,5.0,27.0
Pete Sampras,Wimbledon,1996.06.24,1591.6623341758009,Grass,1996,6.0,24.0
Pete Sampras,ATP Masters 1000 Cincinnati,1996.08.05,1570.3076113479258,Hard,1996,8.0,5.0
Pete Sampras,Indianapolis,1996.08.12,1600.9804362648722,Hard,1996,8.0,12.0
Pete Sampras,US Open,1996.08.26,1655.5931810370905,Hard,1996,8.0,26.0
Pete Sampras,Basel,1996.09.23,1679.64578985358,Hard,1996,9.0,23.0
Pete Sampras,ATP Masters 1000 Stuttgart,1996.10.21,1679.6925194548626,Carpet,1996,10.0,21.0
Pete Sampras,ATP Masters 1000 Paris,1996.10.28,1643.4804143824524,Carpet,1996,10.0,28.0
Pete Sampras,ATP Tour World Championship,1996.11.19,1633.4140810427045,Carpet,1996,11.0,19.0
Pete Sampras,Australian Open,1997.01.13,1704.43651151588,Hard,1997,1.0,13.0
Pete Sampras,San Jose,1997.02.10,1723.6834774909785,Hard,1997,2.0,10.0
Pete Sampras,Philadelphia,1997.02.24,1735.4170162446305,Hard,1997,2.0,24.0
Pete Sampras,ATP Masters 1000 Indian Wells,1997.03.10,1697.4770695663776,Hard,1997,3.0,10.0
Pete Sampras,ATP Masters 1000 Miami,1997.03.17,1676.969263046671,Hard,1997,3.0,17.0
Pete Sampras,ATP Masters 1000 Monte Carlo,1997.04.21,1642.1785824396509,Clay,1997,4.0,21.0
Pete Sampras,ATP Masters 1000 Rome,1997.05.12,1609.3389741928918,Clay,1997,5.0,12.0
Pete Sampras,World Team Cup,1997.05.19,1581.0335611697074,Clay,1997,5.0,19.0
Pete Sampras,Roland Garros,1997.05.26,1559.5263266000711,Clay,1997,5.0,26.0
Pete Sampras,London - Queen's Club,1997.06.09,1535.9041491402454,Grass,1997,6.0,9.0
Pete Sampras,Wimbledon,1997.06.23,1598.8062650942636,Grass,1997,6.0,23.0
Pete Sampras,ATP Masters 1000 Cincinnati,1997.08.04,1641.6335041921673,Hard,1997,8.0,4.0
Pete Sampras,Indianapolis,1997.08.11,1608.7948597723846,Hard,1997,8.0,11.0
Pete Sampras,US Open,1997.08.25,1582.7892642618356,Hard,1997,8.0,25.0
Pete Sampras,Grand Slam Cup,1997.09.23,1641.5839037436015,Carpet,1997,9.0,23.0
Pete Sampras,ATP Masters 1000 Stuttgart,1997.10.20,1617.0354654751104,Carpet,1997,10.0,20.0
Pete Sampras,ATP Masters 1000 Paris,1997.10.27,1667.2064926296955,Carpet,1997,10.0,27.0
Pete Sampras,ATP Tour World Championship,1997.11.10,1631.5363756718411,Hard,1997,11.0,10.0
Pete Sampras,Australian Open,1998.01.19,1661.2664075859625,Hard,1998,1.0,19.0
Pete Sampras,San Jose,1998.02.09,1638.363857397796,Hard,1998,2.0,9.0
Pete Sampras,Philadelphia,1998.02.23,1659.599986585664,Hard,1998,2.0,23.0
Pete Sampras,ATP Masters 1000 Indian Wells,1998.03.09,1632.5901862125477,Hard,1998,3.0,9.0
Pete Sampras,ATP Masters 1000 Miami,1998.03.16,1602.5612425522227,Hard,1998,3.0,16.0
Pete Sampras,ATP Masters 1000 Monte Carlo,1998.04.20,1584.151507561981,Clay,1998,4.0,20.0
Pete Sampras,Atlanta,1998.04.27,1599.63975742879,Clay,1998,4.0,27.0
Pete Sampras,ATP Masters 1000 Rome,1998.05.11,1586.2800184487064,Clay,1998,5.0,11.0
Pete Sampras,Roland Garros,1998.05.25,1560.4408735417426,Clay,1998,5.0,25.0
Pete Sampras,London - Queen's Club,1998.06.08,1526.2879161296353,Grass,1998,6.0,8.0
Pete Sampras,Wimbledon,1998.06.22,1587.7579658455859,Grass,1998,6.0,22.0
Pete Sampras,ATP Masters 1000 Canada,1998.08.03,1577.3159599857015,Hard,1998,8.0,3.0
Pete Sampras,ATP Masters 1000 Cincinnati,1998.08.10,1575.5622070575848,Hard,1998,8.0,10.0
Pete Sampras,New Haven,1998.08.17,1543.1586857059451,Hard,1998,8.0,17.0
Pete Sampras,US Open,1998.08.31,1551.6620874551672,Hard,1998,8.0,31.0
Pete Sampras,Basel,1998.10.05,1521.0834582892205,Carpet,1998,10.0,5.0
Pete Sampras,Vienna,1998.10.12,1581.1114683959272,Carpet,1998,10.0,12.0
Pete Sampras,Lyon,1998.10.19,1564.3119339788498,Carpet,1998,10.0,19.0
Pete Sampras,ATP Masters 1000 Stuttgart,1998.10.26,1560.4762239988456,Hard,1998,10.0,26.0
Pete Sampras,ATP Masters 1000 Paris,1998.11.02,1576.3277180773755,Carpet,1998,11.0,2.0
Pete Sampras,Stockholm,1998.11.09,1542.152011875415,Hard,1998,11.0,9.0
Pete Sampras,ATP Tour World Championship,1998.11.23,1551.3410223320416,Hard,1998,11.0,23.0
Pete Sampras,San Jose,1999.02.08,1532.4658587434533,Hard,1999,2.0,8.0
Pete Sampras,Scottsdale,1999.03.01,1503.0606972772098,Hard,1999,3.0,1.0
Pete Sampras,ATP Masters 1000 Indian Wells,1999.03.08,1472.7883660035275,Hard,1999,3.0,8.0
Pete Sampras,ATP Masters 1000 Miami,1999.03.15,1482.233590557849,Hard,1999,3.0,15.0
Pete Sampras,ATP Masters 1000 Rome,1999.05.10,1457.0029137888266,Clay,1999,5.0,10.0
Pete Sampras,World Team Cup,1999.05.16,1455.7428926652692,Clay,1999,5.0,16.0
Pete Sampras,Roland Garros,1999.05.24,1425.259836638455,Clay,1999,5.0,24.0
Pete Sampras,London - Queen's Club,1999.06.07,1474.9703146973407,Grass,1999,6.0,7.0
Pete Sampras,Wimbledon,1999.06.21,1552.1498061181167,Grass,1999,6.0,21.0
Pete Sampras,Los Angeles,1999.07.26,1585.4946014014786,Hard,1999,7.0,26.0
Pete Sampras,ATP Masters 1000 Cincinnati,1999.08.09,1633.7566077386664,Hard,1999,8.0,9.0
Pete Sampras,Indianapolis,1999.08.16,1604.5767764395246,Hard,1999,8.0,16.0
Pete Sampras,ATP Masters 1000 Paris,1999.11.01,1576.5719742618396,Carpet,1999,11.0,1.0
Pete Sampras,ATP Tour World Championship,1999.11.22,1567.0077391895456,Hard,1999,11.0,22.0
Pete Sampras,Australian Open,2000.01.17,1615.4903204745872,Hard,2000,1.0,17.0
Pete Sampras,Scottsdale,2000.03.06,1594.0964450026634,Hard,2000,3.0,6.0
Pete Sampras,ATP Masters 1000 Indian Wells,2000.03.13,1576.5153104100375,Hard,2000,3.0,13.0
Pete Sampras,ATP Masters 1000 Miami,2000.03.20,1636.998695327864,Hard,2000,3.0,20.0
Pete Sampras,ATP Masters 1000 Hamburg,2000.05.15,1602.9742356443203,Clay,2000,5.0,15.0
Pete Sampras,World Team Cup,2000.05.21,1537.5152442250214,Clay,2000,5.0,21.0
Pete Sampras,Roland Garros,2000.05.29,1525.9223459093555,Clay,2000,5.0,29.0
Pete Sampras,London - Queen's Club,2000.06.12,1516.6198235639374,Grass,2000,6.0,12.0
Pete Sampras,Wimbledon,2000.06.26,1569.6908304681385,Grass,2000,6.0,26.0
Pete Sampras,ATP Masters 1000 Canada,2000.07.31,1549.2577068120734,Hard,2000,7.0,31.0
Pete Sampras,ATP Masters 1000 Cincinnati,2000.08.07,1523.1472521291262,Hard,2000,8.0,7.0
Pete Sampras,US Open,2000.08.28,1551.0889393099833,Hard,2000,8.0,28.0
Pete Sampras,Tennis Masters Cup,2000.11.27,1540.5102811138931,Hard,2000,11.0,27.0
Pete Sampras,Australian Open,2001.01.15,1526.9059732104874,Hard,2001,1.0,15.0
Pete Sampras,Scottsdale,2001.03.05,1490.3797418953689,Hard,2001,3.0,5.0
