player,tourney,date,elo,surface,year,month,day
Alexander Zverev,Nice,2016.05.15,1491.4538552028125,Clay,2016,5.0,15.0
Alexander Zverev,Roland Garros,2016.05.22,1505.0477182140296,Clay,2016,5.0,22.0
Alexander Zverev,Halle,2016.06.13,1549.766597348781,Grass,2016,6.0,13.0
Alexander Zverev,Wimbledon,2016.06.27,1547.476051741976,Grass,2016,6.0,27.0
Alexander Zverev,Hamburg,2016.07.11,1511.6385884615024,Clay,2016,7.0,11.0
Alexander Zverev,Washington,2016.07.18,1515.820769645403,Hard,2016,7.0,18.0
Alexander Zverev,ATP Masters 1000 Canada,2016.07.25,1487.6682278674427,Hard,2016,7.0,25.0
Alexander Zverev,ATP Masters 1000 Cincinnati,2016.08.14,1455.1147823254855,Hard,2016,8.0,14.0
Alexander Zverev,US Open,2016.08.29,1433.8965921204715,Hard,2016,8.0,29.0
Alexander Zverev,St. Petersburg,2016.09.19,1529.5329304490547,Hard,2016,9.0,19.0
Alexander Zverev,Beijing,2016.10.03,1545.32544301327,Hard,2016,10.0,3.0
