player,tourney,date,elo,surface,year,month,day
Andy Murray,ATP Masters 1000 Rome,2008.05.05,1449.6816304108936,Clay,2008,5.0,5.0
Andy Murray,ATP Masters 1000 Hamburg,2008.05.11,1461.8269458836621,Clay,2008,5.0,11.0
Andy Murray,Roland Garros,2008.05.25,1450.738818355784,Clay,2008,5.0,25.0
Andy Murray,London - Queen's Club,2008.06.09,1456.3112481317905,Grass,2008,6.0,9.0
Andy Murray,Wimbledon,2008.06.23,1496.3578979700335,Grass,2008,6.0,23.0
Andy Murray,ATP Masters 1000 Canada,2008.07.21,1540.3076622689834,Hard,2008,7.0,21.0
Andy Murray,ATP Masters 1000 Cincinnati,2008.07.28,1601.2516835559495,Hard,2008,7.0,28.0
Andy Murray,Beijing Olympics,2008.08.11,1562.639612217235,Hard,2008,8.0,11.0
Andy Murray,US Open,2008.08.25,1621.8716833900169,Hard,2008,8.0,25.0
Andy Murray,ATP Masters 1000 Madrid,2008.10.12,1683.1641823004252,Hard,2008,10.0,12.0
Andy Murray,St. Petersburg,2008.10.20,1701.9753990493548,Hard,2008,10.0,20.0
Andy Murray,ATP Masters 1000 Paris,2008.10.26,1680.928927569718,Hard,2008,10.0,26.0
Andy Murray,Tennis Masters Cup,2008.11.09,1689.3018328347514,Hard,2008,11.0,9.0
Andy Murray,Doha,2009.01.05,1726.6858645140521,Hard,2009,1.0,5.0
Andy Murray,Australian Open,2009.01.19,1699.855308920421,Hard,2009,1.0,19.0
Andy Murray,Rotterdam,2009.02.09,1738.9403233289004,Hard,2009,2.0,9.0
Andy Murray,Dubai,2009.02.23,1707.4197132336221,Hard,2009,2.0,23.0
Andy Murray,ATP Masters 1000 Indian Wells,2009.03.12,1726.6726768283436,Hard,2009,3.0,12.0
Andy Murray,ATP Masters 1000 Miami,2009.03.25,1772.7015621821613,Hard,2009,3.0,25.0
Andy Murray,ATP Masters 1000 Monte Carlo,2009.04.12,1762.2664196521894,Clay,2009,4.0,12.0
Andy Murray,ATP Masters 1000 Rome,2009.04.27,1726.0052158294416,Clay,2009,4.0,27.0
Andy Murray,ATP Masters 1000 Madrid,2009.05.10,1707.7879667849563,Clay,2009,5.0,10.0
Andy Murray,Roland Garros,2009.05.25,1694.3492284480676,Clay,2009,5.0,25.0
Andy Murray,London - Queen's Club,2009.06.08,1719.0233750180778,Grass,2009,6.0,8.0
Andy Murray,Wimbledon,2009.06.22,1713.080166431304,Grass,2009,6.0,22.0
Andy Murray,ATP Masters 1000 Canada,2009.08.10,1766.730278954608,Hard,2009,8.0,10.0
Andy Murray,ATP Masters 1000 Cincinnati,2009.08.16,1757.6279107877785,Hard,2009,8.0,16.0
Andy Murray,US Open,2009.08.31,1725.6782009489773,Hard,2009,8.0,31.0
Andy Murray,Valencia,2009.11.02,1751.9907968275104,Hard,2009,11.0,2.0
Andy Murray,ATP Masters 1000 Paris,2009.11.08,1723.0810674527509,Hard,2009,11.0,8.0
Andy Murray,ATP Finals,2009.11.22,1723.5954606556147,Hard,2009,11.0,22.0
Andy Murray,Australian Open,2010.01.18,1753.7240863574316,Hard,2010,1.0,18.0
Andy Murray,Dubai,2010.02.22,1717.9169521934168,Hard,2010,2.0,22.0
Andy Murray,ATP Masters 1000 Indian Wells,2010.03.11,1699.4867831754432,Hard,2010,3.0,11.0
Andy Murray,ATP Masters 1000 Miami,2010.03.24,1663.7445443341846,Hard,2010,3.0,24.0
Andy Murray,ATP Masters 1000 Monte Carlo,2010.04.11,1630.2353407413593,Clay,2010,4.0,11.0
Andy Murray,ATP Masters 1000 Rome,2010.04.25,1607.5161789167628,Clay,2010,4.0,25.0
Andy Murray,ATP Masters 1000 Madrid,2010.05.09,1599.357585118124,Clay,2010,5.0,9.0
Andy Murray,Roland Garros,2010.05.24,1599.8074201275278,Clay,2010,5.0,24.0
Andy Murray,London - Queen's Club,2010.06.07,1570.0942072571509,Grass,2010,6.0,7.0
Andy Murray,Wimbledon,2010.06.21,1602.8177080170292,Grass,2010,6.0,21.0
Andy Murray,Los Angeles,2010.07.26,1589.4575962913202,Hard,2010,7.0,26.0
Andy Murray,ATP Masters 1000 Canada,2010.08.09,1681.653893207645,Hard,2010,8.0,9.0
Andy Murray,ATP Masters 1000 Cincinnati,2010.08.15,1666.0038886817913,Hard,2010,8.0,15.0
Andy Murray,US Open,2010.08.30,1640.2059619821914,Hard,2010,8.0,30.0
Andy Murray,Beijing,2010.10.04,1619.6583669827648,Hard,2010,10.0,4.0
Andy Murray,ATP Masters 1000 Shanghai,2010.10.10,1675.981745907079,Hard,2010,10.0,10.0
Andy Murray,Valencia,2010.10.31,1646.2909278640554,Hard,2010,10.0,31.0
Andy Murray,ATP Masters 1000 Paris,2010.11.07,1640.6367625158466,Hard,2010,11.0,7.0
Andy Murray,ATP Finals,2010.11.21,1650.7003488076532,Hard,2010,11.0,21.0
Andy Murray,Australian Open,2011.01.17,1683.4880772019308,Hard,2011,1.0,17.0
Andy Murray,Rotterdam,2011.02.07,1650.3335740570951,Hard,2011,2.0,7.0
Andy Murray,ATP Masters 1000 Indian Wells,2011.03.10,1612.7085520653025,Hard,2011,3.0,10.0
Andy Murray,ATP Masters 1000 Miami,2011.03.23,1576.6121237324692,Hard,2011,3.0,23.0
Andy Murray,ATP Masters 1000 Monte Carlo,2011.04.10,1595.4163091734213,Clay,2011,4.0,10.0
Andy Murray,ATP Masters 1000 Madrid,2011.05.01,1574.551484900353,Clay,2011,5.0,1.0
Andy Murray,ATP Masters 1000 Rome,2011.05.08,1597.3715090046546,Clay,2011,5.0,8.0
Andy Murray,Roland Garros,2011.05.22,1622.3664488499453,Clay,2011,5.0,22.0
Andy Murray,London - Queen's Club,2011.06.06,1672.5810146334916,Grass,2011,6.0,6.0
Andy Murray,Wimbledon,2011.06.20,1696.6523625309078,Grass,2011,6.0,20.0
Andy Murray,ATP Masters 1000 Canada,2011.08.08,1661.260118091628,Hard,2011,8.0,8.0
Andy Murray,ATP Masters 1000 Cincinnati,2011.08.14,1738.6129141896715,Hard,2011,8.0,14.0
Andy Murray,US Open,2011.08.29,1746.3581055686434,Hard,2011,8.0,29.0
Andy Murray,Bangkok,2011.09.26,1762.9149563982223,Hard,2011,9.0,26.0
Andy Murray,Tokyo,2011.10.03,1809.5898555047854,Hard,2011,10.0,3.0
Andy Murray,ATP Masters 1000 Shanghai,2011.10.09,1832.433313133938,Hard,2011,10.0,9.0
Andy Murray,ATP Masters 1000 Paris,2011.11.07,1807.6099028147125,Hard,2011,11.0,7.0
Andy Murray,ATP Finals,2011.11.20,1777.2194292444394,Hard,2011,11.0,20.0
Andy Murray,Brisbane,2012.01.01,1792.2542452073847,Hard,2012,1.0,1.0
Andy Murray,Australian Open,2012.01.16,1790.1059289714992,Hard,2012,1.0,16.0
Andy Murray,Dubai,2012.02.27,1814.9749099180174,Hard,2012,2.0,27.0
Andy Murray,ATP Masters 1000 Indian Wells,2012.03.08,1776.1818910801926,Hard,2012,3.0,8.0
Andy Murray,ATP Masters 1000 Miami,2012.03.21,1800.3833840540065,Hard,2012,3.0,21.0
Andy Murray,ATP Masters 1000 Monte Carlo,2012.04.15,1778.6012842883645,Clay,2012,4.0,15.0
Andy Murray,Barcelona,2012.04.23,1750.6193792765844,Clay,2012,4.0,23.0
Andy Murray,ATP Masters 1000 Rome,2012.05.13,1725.1772002184928,Clay,2012,5.0,13.0
Andy Murray,Roland Garros,2012.05.27,1725.3245918155158,Clay,2012,5.0,27.0
Andy Murray,London - Queen's Club,2012.06.11,1690.42341305478,Grass,2012,6.0,11.0
Andy Murray,Wimbledon,2012.06.25,1741.2301704254446,Grass,2012,6.0,25.0
Andy Murray,London Olympics,2012.07.25,1821.0046718073086,Grass,2012,7.0,25.0
Andy Murray,ATP Masters 1000 Canada,2012.08.06,1786.6465432546054,Hard,2012,8.0,6.0
Andy Murray,ATP Masters 1000 Cincinnati,2012.08.12,1755.1094270016185,Hard,2012,8.0,12.0
Andy Murray,US Open,2012.08.27,1820.4995981710733,Hard,2012,8.0,27.0
Andy Murray,Tokyo,2012.10.01,1798.1301261737065,Hard,2012,10.0,1.0
Andy Murray,ATP Masters 1000 Shanghai,2012.10.07,1820.4509825919174,Hard,2012,10.0,7.0
Andy Murray,ATP Masters 1000 Paris,2012.10.29,1784.9183260738225,Hard,2012,10.0,29.0
Andy Murray,ATP Finals,2012.11.05,1777.7675514223329,Hard,2012,11.0,5.0
Andy Murray,Brisbane,2012.12.30,1794.9482499266887,Hard,2012,12.0,30.0
Andy Murray,Australian Open,2013.01.14,1821.6218103696651,Hard,2013,1.0,14.0
Andy Murray,ATP Masters 1000 Indian Wells,2013.03.07,1801.6163961208015,Hard,2013,3.0,7.0
Andy Murray,ATP Masters 1000 Miami,2013.03.20,1847.5620097177841,Hard,2013,3.0,20.0
Andy Murray,ATP Masters 1000 Monte Carlo,2013.04.14,1814.4804842975045,Clay,2013,4.0,14.0
Andy Murray,ATP Masters 1000 Madrid,2013.05.05,1794.3785739588825,Clay,2013,5.0,5.0
Andy Murray,ATP Masters 1000 Rome,2013.05.12,1756.9314284429502,Clay,2013,5.0,12.0
Andy Murray,London - Queen's Club,2013.06.10,1784.557328417779,Grass,2013,6.0,10.0
Andy Murray,Wimbledon,2013.06.24,1837.4827250924013,Grass,2013,6.0,24.0
Andy Murray,ATP Masters 1000 Canada,2013.08.05,1806.8177014906796,Hard,2013,8.0,5.0
Andy Murray,ATP Masters 1000 Cincinnati,2013.08.11,1786.772237444658,Hard,2013,8.0,11.0
Andy Murray,US Open,2013.08.26,1766.9611761718065,Hard,2013,8.0,26.0
Andy Murray,Doha,2013.12.30,1731.6556291073593,Hard,2013,12.0,30.0
Andy Murray,Australian Open,2014.01.13,1722.0561446042145,Hard,2014,1.0,13.0
Andy Murray,Rotterdam,2014.02.10,1700.7093812619846,Hard,2014,2.0,10.0
Andy Murray,Acapulco,2014.02.24,1687.7986490800918,Hard,2014,2.0,24.0
Andy Murray,ATP Masters 1000 Indian Wells,2014.03.06,1666.3507190340076,Hard,2014,3.0,6.0
Andy Murray,ATP Masters 1000 Miami,2014.03.19,1682.3012809134154,Hard,2014,3.0,19.0
Andy Murray,ATP Masters 1000 Madrid,2014.05.04,1661.3667112351425,Clay,2014,5.0,4.0
Andy Murray,ATP Masters 1000 Rome,2014.05.11,1662.9394954232746,Clay,2014,5.0,11.0
Andy Murray,Roland Garros,2014.05.26,1692.3382487835238,Clay,2014,5.0,26.0
Andy Murray,London - Queen's Club,2014.06.09,1663.2802111956162,Grass,2014,6.0,9.0
Andy Murray,Wimbledon,2014.06.23,1672.3215374879446,Grass,2014,6.0,23.0
Andy Murray,ATP Masters 1000 Canada,2014.08.04,1662.2195606572866,Hard,2014,8.0,4.0
Andy Murray,ATP Masters 1000 Cincinnati,2014.08.10,1663.8937111752032,Hard,2014,8.0,10.0
Andy Murray,US Open,2014.08.25,1685.7721330892912,Hard,2014,8.0,25.0
Andy Murray,Shenzhen,2014.09.22,1708.1866992677765,Hard,2014,9.0,22.0
Andy Murray,Beijing,2014.09.29,1729.1858597051016,Hard,2014,9.0,29.0
Andy Murray,ATP Masters 1000 Shanghai,2014.10.05,1707.728027666911,Hard,2014,10.0,5.0
Andy Murray,Vienna,2014.10.13,1736.0496781883674,Hard,2014,10.0,13.0
Andy Murray,Valencia,2014.10.20,1770.1363848034641,Hard,2014,10.0,20.0
Andy Murray,ATP Masters 1000 Paris,2014.10.27,1776.4666899879185,Hard,2014,10.0,27.0
Andy Murray,ATP Finals,2014.11.09,1753.8308920158613,Hard,2014,11.0,9.0
Andy Murray,Australian Open,2015.01.19,1780.7891817110706,Hard,2015,1.0,19.0
Andy Murray,Rotterdam,2015.02.09,1751.2924785294394,Hard,2015,2.0,9.0
Andy Murray,Dubai,2015.02.23,1720.7738695781838,Hard,2015,2.0,23.0
Andy Murray,ATP Masters 1000 Indian Wells,2015.03.12,1734.4427899506766,Hard,2015,3.0,12.0
Andy Murray,ATP Masters 1000 Miami,2015.03.25,1766.0496762139794,Hard,2015,3.0,25.0
Andy Murray,Munich,2015.04.27,1782.0197804462616,Clay,2015,4.0,27.0
Andy Murray,ATP Masters 1000 Madrid,2015.05.03,1834.8865753825744,Clay,2015,5.0,3.0
Andy Murray,ATP Masters 1000 Rome,2015.05.10,1801.2457108613974,Clay,2015,5.0,10.0
Andy Murray,Roland Garros,2015.05.24,1818.6224699263425,Clay,2015,5.0,24.0
Andy Murray,London - Queen's Club,2015.06.15,1840.2362430210064,Grass,2015,6.0,15.0
Andy Murray,Wimbledon,2015.06.29,1834.1292661193613,Grass,2015,6.0,29.0
Andy Murray,Washington,2015.08.03,1796.2150667900153,Hard,2015,8.0,3.0
Andy Murray,ATP Masters 1000 Canada,2015.08.10,1862.897665137519,Hard,2015,8.0,10.0
Andy Murray,ATP Masters 1000 Cincinnati,2015.08.16,1859.6542830223325,Hard,2015,8.0,16.0
Andy Murray,US Open,2015.08.31,1834.7642313659744,Hard,2015,8.0,31.0
Andy Murray,ATP Masters 1000 Shanghai,2015.10.11,1844.6940075385626,Hard,2015,10.0,11.0
Andy Murray,ATP Masters 1000 Paris,2015.11.02,1865.1064329448795,Hard,2015,11.0,2.0
Andy Murray,ATP Finals,2015.11.15,1820.7928725691024,Hard,2015,11.0,15.0
Andy Murray,Australian Open,2016.01.18,1848.4161480291284,Hard,2016,1.0,18.0
Andy Murray,ATP Masters 1000 Indian Wells,2016.03.10,1811.3741899562665,Hard,2016,3.0,10.0
Andy Murray,ATP Masters 1000 Miami,2016.03.23,1778.3440395579473,Hard,2016,3.0,23.0
Andy Murray,ATP Masters 1000 Monte Carlo,2016.04.10,1778.0286052977826,Clay,2016,4.0,10.0
Andy Murray,ATP Masters 1000 Madrid,2016.05.01,1814.4452117801827,Clay,2016,5.0,1.0
Andy Murray,ATP Masters 1000 Rome,2016.05.08,1865.223165244711,Clay,2016,5.0,8.0
Andy Murray,Roland Garros,2016.05.22,1882.0838119609937,Clay,2016,5.0,22.0
Andy Murray,London - Queen's Club,2016.06.13,1901.7230659137506,Grass,2016,6.0,13.0
Andy Murray,Wimbledon,2016.06.27,1937.5415116825366,Grass,2016,6.0,27.0
Andy Murray,Rio de Janeiro Olympic Games,2016.08.04,1960.7652777303488,Hard,2016,8.0,4.0
Andy Murray,ATP Masters 1000 Cincinnati,2016.08.14,1940.3454131848416,Hard,2016,8.0,14.0
Andy Murray,US Open,2016.08.29,1916.2132246312192,Hard,2016,8.0,29.0
Andy Murray,Beijing,2016.10.03,1930.1300055522872,Hard,2016,10.0,3.0
Andy Murray,ATP Masters 1000 Shanghai,2016.10.09,1949.773112788692,Hard,2016,10.0,9.0
Andy Murray,Vienna,2016.10.24,1963.789862119017,Hard,2016,10.0,24.0
Andy Murray,ATP Masters 1000 Paris,2016.10.31,1981.4097478128078,Hard,2016,10.0,31.0
Andy Murray,ATP Finals,2016.11.13,2022.4587422566005,Hard,2016,11.0,13.0
Andy Murray,Doha,2017.01.02,2003.3355032118975,Hard,2017,1.0,2.0
Andy Murray,Australian Open,2017.01.16,1966.6629779078824,Hard,2017,1.0,16.0
Andy Murray,Dubai,2017.02.27,1974.791273847929,Hard,2017,2.0,27.0
Andy Murray,ATP Masters 1000 Indian Wells,2017.03.09,1935.483366931818,Hard,2017,3.0,9.0
Andy Murray,ATP Masters 1000 Monte Carlo,2017.04.16,1900.0255365781338,Clay,2017,4.0,16.0
Andy Murray,Barcelona,2017.04.24,1871.031380437016,Clay,2017,4.0,24.0
Andy Murray,ATP Masters 1000 Madrid,2017.05.07,1834.1699198288106,Clay,2017,5.0,7.0
Andy Murray,ATP Masters 1000 Rome,2017.05.14,1797.504614408301,Clay,2017,5.0,14.0
Andy Murray,Roland Garros,2017.05.28,1801.082617692721,Clay,2017,5.0,28.0
Andy Murray,London - Queen's Club,2017.06.19,1761.9377611129926,Grass,2017,6.0,19.0
Andy Murray,Wimbledon,2017.07.03,1741.292388937818,Grass,2017,7.0,3.0
Andy Murray,London - Queen's Club,2018.06.18,1712.514427707236,Grass,2018,6.0,18.0
Andy Murray,Washington,2018.07.30,1689.07188068762,Hard,2018,7.0,30.0
Andy Murray,ATP Masters 1000 Cincinnati,2018.08.12,1653.7037969028815,Hard,2018,8.0,12.0
Andy Murray,US Open,2018.08.27,1621.8183733130154,Hard,2018,8.0,27.0
Andy Murray,Shenzhen,2018.09.24,1609.8512118630506,Hard,2018,9.0,24.0
Andy Murray,Brisbane International,2018.12.31,1612.2071090077343,Hard,2018,12.0,31.0
Andy Murray,Australian Open,2019.01.14,1589.0537798839434,Hard,2019,1.0,14.0
Andy Murray,Western & Southern Open,2019.08.11,1557.8855521697594,Hard,2019,8.0,11.0
Andy Murray,Winston-Salem Open,2019.08.18,1522.2833859685932,Hard,2019,8.0,18.0
Andy Murray,Huajin Securities Zhuhai Championships,2019.09.23,1502.3916095921466,Hard,2019,9.0,23.0
Andy Murray,China Open,2019.09.30,1518.5855919078783,Hard,2019,9.0,30.0
Andy Murray,Rolex Shanghai Masters,2019.10.06,1504.8489278319848,Hard,2019,10.0,6.0
Andy Murray,European Open,2019.10.14,1550.805821884462,Hard,2019,10.0,14.0
Novak Djokovic,Umag,2004.07.19,990.0368128273103,Clay,2004,7.0,19.0
Novak Djokovic,Bucharest,2004.09.13,1006.4706536161236,Clay,2004,9.0,13.0
Novak Djokovic,Bangkok,2004.09.27,990.0649079673277,Hard,2004,9.0,27.0
Novak Djokovic,Australian Open,2005.01.17,987.9682358814048,Hard,2005,1.0,17.0
Novak Djokovic,Valencia,2005.04.04,970.2254634452843,Clay,2005,4.0,4.0
Novak Djokovic,Roland Garros,2005.05.23,997.8228013139044,Clay,2005,5.0,23.0
Novak Djokovic,Wimbledon,2005.06.20,1048.9161092687907,Grass,2005,6.0,20.0
Novak Djokovic,Umag,2005.07.25,1059.6463339296336,Clay,2005,7.0,25.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2005.08.15,1052.9863838024894,Hard,2005,8.0,15.0
Novak Djokovic,US Open,2005.08.29,1105.8020554817506,Hard,2005,8.0,29.0
Novak Djokovic,Lyon,2005.10.24,1112.3682131787145,Carpet,2005,10.0,24.0
Novak Djokovic,ATP Masters 1000 Paris,2005.10.31,1153.0727549038918,Carpet,2005,10.0,31.0
Novak Djokovic,Australian Open,2006.01.16,1132.5268156392674,Hard,2006,1.0,16.0
Novak Djokovic,Zagreb,2006.01.30,1187.6495040169434,Carpet,2006,1.0,30.0
Novak Djokovic,Rotterdam,2006.02.20,1216.7732150283832,Hard,2006,2.0,20.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2006.03.06,1188.278427786546,Hard,2006,3.0,6.0
Novak Djokovic,ATP Masters 1000 Miami,2006.03.20,1195.6774032698982,Hard,2006,3.0,20.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2006.04.17,1194.8889204888515,Clay,2006,4.0,17.0
Novak Djokovic,Barcelona,2006.04.24,1163.1502665956516,Clay,2006,4.0,24.0
Novak Djokovic,ATP Masters 1000 Hamburg,2006.05.15,1172.022333194791,Clay,2006,5.0,15.0
Novak Djokovic,Roland Garros,2006.05.29,1269.0211158093073,Clay,2006,5.0,29.0
Novak Djokovic,'s-Hertogenbosch,2006.06.19,1248.5644813755016,Grass,2006,6.0,19.0
Novak Djokovic,Wimbledon,2006.06.26,1296.3891017984427,Grass,2006,6.0,26.0
Novak Djokovic,Amersfoort,2006.07.17,1351.6705541277674,Clay,2006,7.0,17.0
Novak Djokovic,Umag,2006.07.24,1354.6921785055213,Clay,2006,7.0,24.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2006.08.14,1340.9012528645094,Hard,2006,8.0,14.0
Novak Djokovic,US Open,2006.08.28,1340.6085298413855,Hard,2006,8.0,28.0
Novak Djokovic,Metz,2006.10.02,1394.6211471357694,Hard,2006,10.0,2.0
Novak Djokovic,Vienna,2006.10.09,1373.0995403146915,Hard,2006,10.0,9.0
Novak Djokovic,ATP Masters 1000 Madrid,2006.10.16,1397.7542833316854,Hard,2006,10.0,16.0
Novak Djokovic,ATP Masters 1000 Paris,2006.10.30,1364.6343739796453,Carpet,2006,10.0,30.0
Novak Djokovic,Adelaide,2007.01.01,1403.2594026933675,Hard,2007,1.0,1.0
Novak Djokovic,Australian Open,2007.01.15,1423.1911331426513,Hard,2007,1.0,15.0
Novak Djokovic,Marseille,2007.02.12,1397.0806027135675,Hard,2007,2.0,12.0
Novak Djokovic,Rotterdam,2007.02.19,1410.5359122304974,Hard,2007,2.0,19.0
Novak Djokovic,Dubai,2007.02.26,1421.778460966338,Hard,2007,2.0,26.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2007.03.05,1475.3320672952002,Hard,2007,3.0,5.0
Novak Djokovic,ATP Masters 1000 Miami,2007.03.19,1560.1271356420596,Hard,2007,3.0,19.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2007.04.15,1533.82877241331,Clay,2007,4.0,15.0
Novak Djokovic,Estoril,2007.04.29,1571.590839198484,Clay,2007,4.0,29.0
Novak Djokovic,ATP Masters 1000 Rome,2007.05.07,1574.251946235496,Clay,2007,5.0,7.0
Novak Djokovic,ATP Masters 1000 Hamburg,2007.05.14,1551.3108738126855,Clay,2007,5.0,14.0
Novak Djokovic,Roland Garros,2007.05.28,1559.8454526678306,Clay,2007,5.0,28.0
Novak Djokovic,London - Queen's Club,2007.06.11,1527.1983552619947,Grass,2007,6.0,11.0
Novak Djokovic,Wimbledon,2007.06.25,1561.5747037024182,Grass,2007,6.0,25.0
Novak Djokovic,Umag,2007.07.23,1528.3556238783942,Clay,2007,7.0,23.0
Novak Djokovic,ATP Masters 1000 Canada,2007.08.05,1627.9963340502386,Hard,2007,8.0,5.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2007.08.13,1597.4442759228755,Hard,2007,8.0,13.0
Novak Djokovic,US Open,2007.08.27,1639.3156964813793,Hard,2007,8.0,27.0
Novak Djokovic,Vienna,2007.10.07,1658.5880514737921,Hard,2007,10.0,7.0
Novak Djokovic,ATP Masters 1000 Madrid,2007.10.15,1643.859806350084,Hard,2007,10.0,15.0
Novak Djokovic,ATP Masters 1000 Paris,2007.10.28,1607.7370722904761,Hard,2007,10.0,28.0
